id,price,quantity,order_id,product_id,variation_id
177,60000,200,177,R7P9C,
178,60000,450,178,R7P9C,
179,60000,350,179,R7P9C,
180,60000,450,180,R7P9C,
181,60000,350,181,R7P9C,
182,60000,355,182,R7P9C,
183,60000,415,183,R7P9C,
184,60000,120,184,R7P9C,
185,60000,415,185,R7P9C,
186,60000,350,186,R7P9C,
187,60000,320,187,R7P9C,
188,60000,170,188,R7P9C,
189,60000,115,189,R7P9C,
190,60000,150,190,R7P9C,
191,60000,275,191,R7P9C,
192,60000,350,192,R7P9C,
193,60000,415,193,R7P9C,
194,60000,170,194,R7P9C,
195,60000,235,195,R7P9C,
196,60000,355,196,R7P9C,
197,60000,415,197,R7P9C,
198,60000,150,198,R7P9C,
199,60000,330,199,R7P9C,
200,60000,330,200,R7P9C,
201,60000,235,201,R7P9C,
202,60000,120,202,R7P9C,
203,60000,235,203,R7P9C,
204,60000,550,204,R7P9C,
205,60000,465,205,R7P9C,
206,60000,355,206,R7P9C,
207,60000,275,207,R7P9C,
208,60000,415,208,R7P9C,
209,60000,170,209,R7P9C,
210,60000,235,210,R7P9C,
211,60000,450,211,R7P9C,
212,60000,150,212,R7P9C,
213,60000,450,213,R7P9C,
214,60000,275,214,R7P9C,
215,60000,465,215,R7P9C,
216,60000,170,216,R7P9C,
217,60000,450,217,R7P9C,
218,60000,235,218,R7P9C,
219,60000,275,219,R7P9C,
220,60000,425,220,R7P9C,
221,60000,415,221,R7P9C,
222,60000,350,222,R7P9C,
223,60000,275,223,R7P9C,
224,60000,115,224,R7P9C,
225,60000,550,225,R7P9C,
226,60000,350,226,R7P9C,
227,60000,350,227,R7P9C,
228,60000,465,228,R7P9C,
229,60000,200,229,R7P9C,
230,60000,355,230,R7P9C,
231,60000,350,231,R7P9C,
232,60000,200,232,R7P9C,
233,60000,115,233,R7P9C,
234,60000,200,234,R7P9C,
235,60000,550,235,R7P9C,
236,60000,150,236,R7P9C,
237,60000,465,237,R7P9C,
238,60000,450,238,R7P9C,
239,60000,150,239,R7P9C,
240,60000,275,240,R7P9C,
241,60000,550,241,R7P9C,
242,60000,115,242,R7P9C,
243,60000,550,243,R7P9C,
244,60000,330,244,R7P9C,
245,60000,415,245,R7P9C,
246,60000,150,246,R7P9C,
247,60000,350,247,R7P9C,
248,60000,330,248,R7P9C,
249,60000,330,249,R7P9C,
250,60000,415,250,R7P9C,
251,60000,355,251,R7P9C,
252,60000,355,252,R7P9C,
253,60000,320,253,R7P9C,
254,60000,415,254,R7P9C,
255,60000,120,255,R7P9C,
256,60000,355,256,R7P9C,
257,60000,425,257,R7P9C,
258,60000,330,258,R7P9C,
259,60000,425,259,R7P9C,
260,60000,355,260,R7P9C,
261,60000,355,261,R7P9C,
262,60000,150,262,R7P9C,
263,60000,115,263,R7P9C,
264,60000,235,264,R7P9C,
265,60000,235,265,R7P9C,
266,60000,465,266,R7P9C,
267,60000,330,267,R7P9C,
268,60000,235,268,R7P9C,
269,60000,550,269,R7P9C,
270,60000,235,270,R7P9C,
271,60000,355,271,R7P9C,
272,60000,450,272,R7P9C,
273,60000,275,273,R7P9C,
274,60000,120,274,R7P9C,
275,60000,350,275,R7P9C,
276,60000,450,276,R7P9C,
277,60000,120,277,R7P9C,
278,60000,330,278,R7P9C,
279,60000,235,279,R7P9C,
280,60000,425,280,R7P9C,
281,60000,465,281,R7P9C,
282,60000,320,282,R7P9C,
283,60000,450,283,R7P9C,
284,60000,120,284,R7P9C,
285,60000,465,285,R7P9C,
286,60000,465,286,R7P9C,
287,60000,200,287,R7P9C,
288,60000,355,288,R7P9C,
289,60000,235,289,R7P9C,
290,60000,235,290,R7P9C,
291,60000,235,291,R7P9C,
292,60000,275,292,R7P9C,
293,60000,350,293,R7P9C,
294,60000,320,294,R7P9C,
295,60000,330,295,R7P9C,
296,60000,330,296,R7P9C,
297,60000,355,297,R7P9C,
298,60000,170,298,R7P9C,
299,60000,350,299,R7P9C,
300,60000,115,300,R7P9C,
301,60000,235,301,R7P9C,
302,60000,550,302,R7P9C,
303,60000,120,303,R7P9C,
304,60000,350,304,R7P9C,
305,60000,320,305,R7P9C,
306,60000,170,306,R7P9C,
307,60000,170,307,R7P9C,
308,60000,330,308,R7P9C,
309,60000,415,309,R7P9C,
310,60000,450,310,R7P9C,
311,60000,425,311,R7P9C,
312,60000,355,312,R7P9C,
313,60000,150,313,R7P9C,
314,60000,415,314,R7P9C,
315,60000,550,315,R7P9C,
316,60000,465,316,R7P9C,
317,60000,330,317,R7P9C,
318,60000,320,318,R7P9C,
319,60000,120,319,R7P9C,
320,60000,320,320,R7P9C,
321,60000,170,321,R7P9C,
322,60000,450,322,R7P9C,
323,60000,115,323,R7P9C,
324,60000,200,324,R7P9C,
325,60000,120,325,R7P9C,
326,60000,355,326,R7P9C,
327,60000,350,327,R7P9C,
328,60000,235,328,R7P9C,
329,60000,355,329,R7P9C,
330,60000,425,330,R7P9C,
331,60000,415,331,R7P9C,
332,60000,450,332,R7P9C,
333,60000,235,333,R7P9C,
334,60000,170,334,R7P9C,
335,60000,235,335,R7P9C,
336,60000,115,336,R7P9C,
337,60000,235,337,R7P9C,
338,60000,120,338,R7P9C,
339,60000,450,339,R7P9C,
340,60000,275,340,R7P9C,
341,60000,450,341,R7P9C,
342,60000,330,342,R7P9C,
343,60000,330,343,R7P9C,
344,60000,330,344,R7P9C,
345,60000,425,345,R7P9C,
346,60000,115,346,R7P9C,
347,60000,275,347,R7P9C,
348,60000,200,348,R7P9C,
349,60000,200,349,R7P9C,
350,60000,200,350,R7P9C,
351,60000,450,351,R7P9C,
352,60000,450,352,R7P9C,
353,60000,150,353,R7P9C,
354,60000,450,354,R7P9C,
355,60000,415,355,R7P9C,
356,60000,120,356,R7P9C,
357,60000,200,357,R7P9C,
358,60000,150,358,R7P9C,
359,60000,320,359,R7P9C,
360,60000,150,360,R7P9C,
361,60000,320,361,R7P9C,
362,60000,465,362,R7P9C,
363,60000,235,363,R7P9C,
364,60000,200,364,R7P9C,
365,60000,355,365,R7P9C,
366,60000,275,366,R7P9C,
367,60000,170,367,R7P9C,
368,60000,550,368,R7P9C,
369,60000,425,369,R7P9C,
370,60000,150,370,R7P9C,
371,60000,330,371,R7P9C,
372,60000,465,372,R7P9C,
373,60000,115,373,R7P9C,
374,60000,355,374,R7P9C,
375,60000,275,375,R7P9C,
376,60000,330,376,R7P9C,
377,60000,115,377,R7P9C,
378,60000,150,378,R7P9C,
379,60000,275,379,R7P9C,
380,60000,120,380,R7P9C,
381,60000,275,381,R7P9C,
382,60000,235,382,R7P9C,
383,60000,355,383,R7P9C,
384,60000,330,384,R7P9C,
385,60000,120,385,R7P9C,
386,60000,150,386,R7P9C,
387,60000,355,387,R7P9C,
388,60000,320,388,R7P9C,
389,60000,450,389,R7P9C,
390,60000,350,390,R7P9C,
391,60000,450,391,R7P9C,
392,60000,450,392,R7P9C,
393,60000,115,393,R7P9C,
394,60000,275,394,R7P9C,
395,60000,320,395,R7P9C,
396,60000,550,396,R7P9C,
397,60000,115,397,R7P9C,
398,60000,150,398,R7P9C,
399,60000,170,399,R7P9C,
400,60000,355,400,R7P9C,
401,60000,275,401,R7P9C,
402,60000,330,402,R7P9C,
403,60000,550,403,R7P9C,
404,60000,330,404,R7P9C,
405,60000,415,405,R7P9C,
406,60000,450,406,R7P9C,
407,60000,275,407,R7P9C,
408,60000,150,408,R7P9C,
409,60000,115,409,R7P9C,
410,60000,115,410,R7P9C,
411,60000,550,411,R7P9C,
412,60000,350,412,R7P9C,
413,60000,355,413,R7P9C,
414,60000,120,414,R7P9C,
415,60000,120,415,R7P9C,
416,60000,355,416,R7P9C,
417,60000,120,417,R7P9C,
418,60000,150,418,R7P9C,
419,60000,465,419,R7P9C,
420,60000,330,420,R7P9C,
421,60000,275,421,R7P9C,
422,60000,355,422,R7P9C,
423,60000,320,423,R7P9C,
424,60000,120,424,R7P9C,
425,60000,275,425,R7P9C,
426,60000,355,426,R7P9C,
427,60000,450,427,R7P9C,
428,60000,275,428,R7P9C,
429,60000,350,429,R7P9C,
430,60000,415,430,R7P9C,
431,60000,120,431,R7P9C,
432,60000,465,432,R7P9C,
433,60000,235,433,R7P9C,
434,60000,150,434,R7P9C,
435,60000,355,435,R7P9C,
436,60000,170,436,R7P9C,
437,60000,550,437,R7P9C,
438,60000,450,438,R7P9C,
439,60000,115,439,R7P9C,
440,60000,425,440,R7P9C,
441,60000,415,441,R7P9C,
442,60000,120,442,R7P9C,
443,60000,465,443,R7P9C,
444,60000,150,444,R7P9C,
445,60000,170,445,R7P9C,
446,60000,200,446,R7P9C,
447,60000,275,447,R7P9C,
448,60000,450,448,R7P9C,
449,60000,170,449,R7P9C,
450,60000,120,450,R7P9C,
451,60000,330,451,R7P9C,
452,60000,355,452,R7P9C,
453,60000,425,453,R7P9C,
454,60000,150,454,R7P9C,
455,60000,355,455,R7P9C,
456,60000,115,456,R7P9C,
457,60000,465,457,R7P9C,
458,60000,350,458,R7P9C,
459,60000,120,459,R7P9C,
460,60000,170,460,R7P9C,
461,60000,170,461,R7P9C,
462,60000,350,462,R7P9C,
463,60000,320,463,R7P9C,
464,60000,235,464,R7P9C,
465,60000,450,465,R7P9C,
466,60000,200,466,R7P9C,
467,60000,275,467,R7P9C,
468,60000,320,468,R7P9C,
469,60000,465,469,R7P9C,
470,60000,235,470,R7P9C,
471,60000,275,471,R7P9C,
472,60000,465,472,R7P9C,
473,60000,465,473,R7P9C,
474,60000,350,474,R7P9C,
475,60000,355,475,R7P9C,
476,60000,200,476,R7P9C,
477,60000,320,477,R7P9C,
478,60000,425,478,R7P9C,
479,60000,320,479,R7P9C,
480,60000,465,480,R7P9C,
481,60000,275,481,R7P9C,
482,60000,115,482,R7P9C,
483,60000,330,483,R7P9C,
484,60000,550,484,R7P9C,
485,60000,415,485,R7P9C,
486,60000,275,486,R7P9C,
487,60000,200,487,R7P9C,
488,60000,150,488,R7P9C,
489,60000,350,489,R7P9C,
490,60000,350,490,R7P9C,
491,60000,235,491,R7P9C,
492,60000,200,492,R7P9C,
493,60000,150,493,R7P9C,
494,60000,120,494,R7P9C,
495,60000,450,495,R7P9C,
496,60000,150,496,R7P9C,
497,60000,170,497,R7P9C,
498,60000,275,498,R7P9C,
499,60000,450,499,R7P9C,
500,60000,355,500,R7P9C,
501,60000,115,501,R7P9C,
502,60000,350,502,R7P9C,
503,60000,120,503,R7P9C,
504,60000,200,504,R7P9C,
505,60000,150,505,R7P9C,
506,60000,150,506,R7P9C,
507,60000,200,507,R7P9C,
508,60000,150,508,R7P9C,
509,60000,320,509,R7P9C,
510,60000,330,510,R7P9C,
511,60000,115,511,R7P9C,
512,60000,150,512,R7P9C,
513,60000,415,513,R7P9C,
514,60000,235,514,R7P9C,
515,60000,275,515,R7P9C,
516,60000,150,516,R7P9C,
517,60000,550,517,R7P9C,
518,60000,150,518,R7P9C,
519,60000,465,519,R7P9C,
520,60000,150,520,R7P9C,
521,60000,415,521,R7P9C,
522,60000,355,522,R7P9C,
523,60000,350,523,R7P9C,
524,60000,320,524,R7P9C,
525,60000,150,525,R7P9C,
526,60000,200,526,R7P9C,
527,60000,425,527,R7P9C,
528,60000,120,528,R7P9C,
529,60000,330,529,R7P9C,
530,60000,200,530,R7P9C,
531,60000,350,531,R7P9C,
532,60000,115,532,R7P9C,
533,60000,425,533,R7P9C,
534,60000,200,534,R7P9C,
535,60000,115,535,R7P9C,
536,60000,355,536,R7P9C,
537,60000,275,537,R7P9C,
538,60000,350,538,R7P9C,
539,60000,170,539,R7P9C,
540,60000,425,540,R7P9C,
541,60000,200,541,R7P9C,
542,60000,355,542,R7P9C,
543,60000,275,543,R7P9C,
544,60000,415,544,R7P9C,
545,60000,350,545,R7P9C,
546,60000,200,546,R7P9C,
547,60000,465,547,R7P9C,
548,60000,150,548,R7P9C,
549,60000,170,549,R7P9C,
550,60000,150,550,R7P9C,
551,60000,415,551,R7P9C,
552,60000,415,552,R7P9C,
553,60000,275,553,R7P9C,
554,60000,320,554,R7P9C,
555,60000,350,555,R7P9C,
556,60000,320,556,R7P9C,
557,60000,425,557,R7P9C,
558,60000,150,558,R7P9C,
559,60000,275,559,R7P9C,
560,60000,275,560,R7P9C,
561,60000,150,561,R7P9C,
562,60000,465,562,R7P9C,
563,60000,320,563,R7P9C,
564,60000,170,564,R7P9C,
565,60000,200,565,R7P9C,
566,60000,355,566,R7P9C,
567,60000,465,567,R7P9C,
568,60000,465,568,R7P9C,
569,60000,115,569,R7P9C,
570,60000,350,570,R7P9C,
571,60000,465,571,R7P9C,
572,60000,415,572,R7P9C,
573,60000,115,573,R7P9C,
574,60000,550,574,R7P9C,
575,60000,465,575,R7P9C,
576,60000,350,576,R7P9C,
577,60000,275,577,R7P9C,
578,60000,170,578,R7P9C,
579,60000,550,579,R7P9C,
580,60000,320,580,R7P9C,
581,60000,465,581,R7P9C,
582,60000,200,582,R7P9C,
583,60000,415,583,R7P9C,
584,60000,120,584,R7P9C,
585,60000,355,585,R7P9C,
586,60000,425,586,R7P9C,
587,60000,465,587,R7P9C,
588,60000,150,588,R7P9C,
589,60000,275,589,R7P9C,
590,60000,350,590,R7P9C,
591,60000,465,591,R7P9C,
592,60000,170,592,R7P9C,
593,60000,150,593,R7P9C,
594,60000,330,594,R7P9C,
595,60000,330,595,R7P9C,
596,60000,115,596,R7P9C,
597,60000,465,597,R7P9C,
598,60000,415,598,R7P9C,
599,60000,355,599,R7P9C,
600,60000,150,600,R7P9C,
601,60000,235,601,R7P9C,
602,60000,115,602,R7P9C,
603,60000,425,603,R7P9C,
604,60000,115,604,R7P9C,
605,60000,465,605,R7P9C,
606,60000,150,606,R7P9C,
607,60000,150,607,R7P9C,
608,60000,450,608,R7P9C,
609,60000,200,609,R7P9C,
610,60000,170,610,R7P9C,
611,60000,275,611,R7P9C,
612,60000,465,612,R7P9C,
613,60000,235,613,R7P9C,
614,60000,355,614,R7P9C,
615,60000,275,615,R7P9C,
616,60000,235,616,R7P9C,
617,60000,465,617,R7P9C,
618,60000,275,618,R7P9C,
619,60000,550,619,R7P9C,
620,60000,320,620,R7P9C,
621,60000,330,621,R7P9C,
622,60000,550,622,R7P9C,
623,60000,450,623,R7P9C,
624,60000,170,624,R7P9C,
625,60000,120,625,R7P9C,
626,60000,235,626,R7P9C,
627,60000,170,627,R7P9C,
628,60000,415,628,R7P9C,
629,60000,465,629,R7P9C,
630,60000,330,630,R7P9C,
631,60000,320,631,R7P9C,
632,60000,170,632,R7P9C,
633,60000,550,633,R7P9C,
634,60000,170,634,R7P9C,
635,60000,320,635,R7P9C,
636,60000,425,636,R7P9C,
637,60000,275,637,R7P9C,
638,60000,550,638,R7P9C,
639,60000,450,639,R7P9C,
640,60000,350,640,R7P9C,
641,60000,120,641,R7P9C,
642,60000,235,642,R7P9C,
643,60000,465,643,R7P9C,
644,60000,550,644,R7P9C,
645,60000,235,645,R7P9C,
646,60000,350,646,R7P9C,
647,60000,450,647,R7P9C,
648,60000,200,648,R7P9C,
649,60000,120,649,R7P9C,
650,60000,355,650,R7P9C,
651,60000,330,651,R7P9C,
652,60000,320,652,R7P9C,
653,60000,550,653,R7P9C,
654,60000,170,654,R7P9C,
655,60000,355,655,R7P9C,
656,60000,150,656,R7P9C,
657,60000,350,657,R7P9C,
658,60000,450,658,R7P9C,
659,60000,275,659,R7P9C,
660,60000,170,660,R7P9C,
661,60000,120,661,R7P9C,
662,60000,120,662,R7P9C,
663,60000,355,663,R7P9C,
664,60000,150,664,R7P9C,
665,60000,200,665,R7P9C,
666,60000,200,666,R7P9C,
667,60000,450,667,R7P9C,
668,60000,200,668,R7P9C,
669,60000,350,669,R7P9C,
670,60000,330,670,R7P9C,
671,60000,465,671,R7P9C,
672,60000,320,672,R7P9C,
673,60000,150,673,R7P9C,
674,60000,550,674,R7P9C,
675,60000,330,675,R7P9C,
676,60000,150,676,R7P9C,
677,60000,275,677,R7P9C,
678,60000,415,678,R7P9C,
679,60000,425,679,R7P9C,
680,60000,415,680,R7P9C,
681,60000,120,681,R7P9C,
682,60000,115,682,R7P9C,
683,60000,320,683,R7P9C,
684,60000,450,684,R7P9C,
685,60000,170,685,R7P9C,
686,60000,450,686,R7P9C,
687,60000,550,687,R7P9C,
688,60000,275,688,R7P9C,
689,60000,355,689,R7P9C,
690,60000,235,690,R7P9C,
691,60000,350,691,R7P9C,
692,60000,450,692,R7P9C,
693,60000,115,693,R7P9C,
694,60000,355,694,R7P9C,
695,60000,320,695,R7P9C,
696,60000,330,696,R7P9C,
697,60000,330,697,R7P9C,
698,60000,200,698,R7P9C,
699,60000,425,699,R7P9C,
700,60000,275,700,R7P9C,
701,60000,550,701,R7P9C,
702,60000,150,702,R7P9C,
703,60000,450,703,R7P9C,
704,60000,465,704,R7P9C,
705,60000,465,705,R7P9C,
706,60000,350,706,R7P9C,
707,60000,150,707,R7P9C,
708,60000,170,708,R7P9C,
709,60000,450,709,R7P9C,
710,60000,350,710,R7P9C,
711,60000,425,711,R7P9C,
712,60000,320,712,R7P9C,
713,60000,235,713,R7P9C,
714,60000,355,714,R7P9C,
715,60000,355,715,R7P9C,
716,60000,170,716,R7P9C,
717,60000,235,717,R7P9C,
718,60000,350,718,R7P9C,
719,60000,235,719,R7P9C,
720,60000,355,720,R7P9C,
721,60000,425,721,R7P9C,
722,60000,450,722,R7P9C,
723,60000,320,723,R7P9C,
724,60000,550,724,R7P9C,
725,60000,275,725,R7P9C,
726,60000,450,726,R7P9C,
727,60000,350,727,R7P9C,
728,60000,115,728,R7P9C,
729,60000,150,729,R7P9C,
730,60000,200,730,R7P9C,
731,60000,120,731,R7P9C,
732,60000,120,732,R7P9C,
733,60000,355,733,R7P9C,
734,60000,235,734,R7P9C,
735,60000,275,735,R7P9C,
736,60000,275,736,R7P9C,
737,60000,350,737,R7P9C,
738,60000,350,738,R7P9C,
739,60000,465,739,R7P9C,
740,60000,115,740,R7P9C,
741,60000,275,741,R7P9C,
742,60000,550,742,R7P9C,
743,60000,150,743,R7P9C,
744,60000,450,744,R7P9C,
745,60000,320,745,R7P9C,
746,60000,120,746,R7P9C,
747,60000,350,747,R7P9C,
748,60000,550,748,R7P9C,
749,60000,425,749,R7P9C,
750,60000,275,750,R7P9C,
751,60000,115,751,R7P9C,
752,60000,235,752,R7P9C,
753,60000,275,753,R7P9C,
754,60000,550,754,R7P9C,
755,60000,150,755,R7P9C,
756,60000,550,756,R7P9C,
757,60000,350,757,R7P9C,
758,60000,200,758,R7P9C,
759,60000,425,759,R7P9C,
760,60000,415,760,R7P9C,
761,60000,450,761,R7P9C,
762,60000,120,762,R7P9C,
763,60000,465,763,R7P9C,
764,60000,355,764,R7P9C,
765,60000,320,765,R7P9C,
766,60000,150,766,R7P9C,
767,60000,235,767,R7P9C,
768,60000,425,768,R7P9C,
769,60000,275,769,R7P9C,
770,60000,330,770,R7P9C,
771,60000,450,771,R7P9C,
772,60000,275,772,R7P9C,
773,60000,320,773,R7P9C,
774,60000,170,774,R7P9C,
775,60000,355,775,R7P9C,
776,60000,350,776,R7P9C,
777,60000,200,777,R7P9C,
778,60000,200,778,R7P9C,
779,60000,150,779,R7P9C,
780,60000,350,780,R7P9C,
781,60000,120,781,R7P9C,
782,60000,150,782,R7P9C,
783,60000,550,783,R7P9C,
784,60000,450,784,R7P9C,
785,60000,350,785,R7P9C,
786,60000,170,786,R7P9C,
787,60000,550,787,R7P9C,
788,60000,425,788,R7P9C,
789,60000,550,789,R7P9C,
790,60000,415,790,R7P9C,
791,60000,465,791,R7P9C,
792,60000,120,792,R7P9C,
793,60000,275,793,R7P9C,
794,60000,350,794,R7P9C,
795,60000,235,795,R7P9C,
796,60000,170,796,R7P9C,
797,60000,550,797,R7P9C,
798,60000,235,798,R7P9C,
799,60000,425,799,R7P9C,
800,60000,550,800,R7P9C,
801,60000,115,801,R7P9C,
802,60000,450,802,R7P9C,
803,60000,120,803,R7P9C,
804,60000,235,804,R7P9C,
805,60000,330,805,R7P9C,
806,60000,275,806,R7P9C,
807,60000,320,807,R7P9C,
808,60000,465,808,R7P9C,
809,60000,330,809,R7P9C,
810,60000,330,810,R7P9C,
811,60000,415,811,R7P9C,
812,60000,200,812,R7P9C,
813,60000,235,813,R7P9C,
814,60000,425,814,R7P9C,
815,60000,350,815,R7P9C,
816,60000,120,816,R7P9C,
817,60000,150,817,R7P9C,
818,60000,330,818,R7P9C,
819,60000,120,819,R7P9C,
820,60000,115,820,R7P9C,
821,60000,150,821,R7P9C,
822,60000,200,822,R7P9C,
823,60000,330,823,R7P9C,
824,60000,235,824,R7P9C,
825,60000,320,825,R7P9C,
826,60000,170,826,R7P9C,
827,60000,350,827,R7P9C,
828,60000,465,828,R7P9C,
829,60000,330,829,R7P9C,
830,60000,355,830,R7P9C,
831,60000,235,831,R7P9C,
832,60000,355,832,R7P9C,
833,60000,550,833,R7P9C,
834,60000,150,834,R7P9C,
835,60000,150,835,R7P9C,
836,60000,425,836,R7P9C,
837,60000,465,837,R7P9C,
838,60000,235,838,R7P9C,
839,60000,170,839,R7P9C,
840,60000,120,840,R7P9C,
841,60000,550,841,R7P9C,
842,60000,170,842,R7P9C,
843,60000,275,843,R7P9C,
844,60000,330,844,R7P9C,
845,60000,150,845,R7P9C,
846,60000,450,846,R7P9C,
847,60000,415,847,R7P9C,
848,60000,150,848,R7P9C,
849,60000,350,849,R7P9C,
850,60000,170,850,R7P9C,
851,60000,320,851,R7P9C,
852,60000,150,852,R7P9C,
853,60000,275,853,R7P9C,
854,60000,170,854,R7P9C,
855,60000,150,855,R7P9C,
856,60000,425,856,R7P9C,
857,60000,425,857,R7P9C,
858,60000,200,858,R7P9C,
859,60000,275,859,R7P9C,
860,60000,115,860,R7P9C,
861,60000,450,861,R7P9C,
862,60000,200,862,R7P9C,
863,60000,425,863,R7P9C,
864,60000,115,864,R7P9C,
865,60000,330,865,R7P9C,
866,60000,235,866,R7P9C,
867,60000,115,867,R7P9C,
868,60000,320,868,R7P9C,
869,60000,415,869,R7P9C,
870,60000,150,870,R7P9C,
871,60000,235,871,R7P9C,
872,60000,450,872,R7P9C,
